,Total $BYTE,Total $Bit,Total XP,Total Playtime,Simulation Run,$BYTE/h,$Bit/h,XP/h
749,38542130,47472700,158307768,4671020,750,8.25133054450634,10.163240577004593,33.89147723623534
750,38463880,47433670,158199040,4667808,751,8.240244671588892,10.161872553455497,33.89150539182417
751,38572186,47505040,158292660,4666400,752,8.265940768043889,10.180233156180353,33.921794102520145
752,38503436,47443910,158191228,4667304,753,8.249609624742678,10.165163871905493,33.89349140317408
753,38579438,47512190,158339000,4668126,754,8.264438020738943,10.178000765189285,33.919178702545736
754,38511816,47393500,158092374,4664174,755,8.256942386797748,10.161177520392679,33.89504208033405
755,38566396,47571590,158460908,4668936,756,8.260210891732077,10.188957398430821,33.93940460952988
756,38513776,47448490,158183476,4665134,757,8.255663395735256,10.17087397703903,33.907595365963765
757,38622900,47564850,158342698,4663642,758,8.281703441216115,10.199078316903398,33.95258426783188
758,38481120,47422110,158166292,4667964,759,8.243662547526073,10.159056496579666,33.88335728381796
759,38441220,47312530,158022722,4669512,760,8.232384883045594,10.132221525504164,33.84137828535402
760,38579934,47462300,158219176,4667206,761,8.266173380819273,10.169317574583166,33.900191249325616
761,38570164,47511690,158250118,4662922,762,8.27167256926022,10.18925257595988,33.93797237011471
762,38512806,47474520,158255380,4667162,763,8.251868265982624,10.172031740059591,33.90826802240848
763,38543570,47511520,158391186,4671526,764,8.250745045623207,10.170449656065276,33.90566294611226
764,38556552,47488660,158222950,4664158,765,8.266562153340432,10.181614773770528,33.92315397548711
765,38465692,47408760,158140956,4667110,766,8.241865308509977,10.158054984776447,33.88412872205712
766,38556166,47472230,158248366,4666092,767,8.263053107396939,10.173873554143382,33.914540476270076
767,38508962,47456820,158297480,4670722,768,8.244755735836986,10.160489106395113,33.89143691275139
768,38453074,47361970,158052114,4666444,769,8.240337610394553,10.14947784651439,33.86992622219403
769,38524440,47451480,158191524,4665526,770,8.257255452011199,10.1706602856784,33.90647142465823
770,38548338,47450730,158235986,4668526,771,8.257068290933798,10.163963957788818,33.89420686529324
771,38571678,47546890,158469010,4672640,772,8.254793435830708,10.17559452472264,33.914234779482264
772,38488760,47421410,158177530,4668418,773,8.244497386480816,10.157918592551052,33.88246939327198
773,38504652,47437010,158177146,4665920,774,8.25231722789932,10.166700243467526,33.90052679857349
774,38512226,47508870,158333400,4668594,775,8.249212932201857,10.176269343618229,33.91457899316154
775,38480604,47416660,158232860,4671240,776,8.237770699000693,10.150765107337666,33.87384506041222
776,38535786,47525860,158431062,4672634,777,8.247122714939795,10.171106917426018,33.90615699838678
777,38546704,47481290,158267910,4667072,778,8.25929062161458,10.173678486211484,33.91160667759143
778,38534626,47408800,158115696,4664946,779,8.26046560881948,10.162775732023478,33.894432218507994
779,38414332,47409070,158191294,4669914,780,8.22591850727872,10.152022071498532,33.87456257224437
780,38468836,47381310,158076826,4665550,781,8.245294981299097,10.155567939471231,33.88171298132053
781,38585528,47563520,158443922,4669932,782,8.262546007093894,10.185056227799462,33.92852872375872
782,38485364,47356950,157947656,4659394,783,8.259735922740168,10.163757346985467,33.89875507415771
783,38520968,47352740,157962870,4662018,784,8.262723996346647,10.157133670440569,33.88293867591245
784,38575338,47507420,158360372,4670010,785,8.260225995233414,10.17287329149188,33.910071284643934
785,38528164,47428960,158187748,4668244,786,8.253245545862642,10.159914520320703,33.8859211300866
786,38443676,47344920,157987204,4664942,787,8.240976200775915,10.149090813990828,33.86691710207758
787,38539052,47494430,158332044,4669356,788,8.253611847115534,10.171516157688554,33.90875401233061
788,38394396,47366510,158095634,4667362,789,8.22614487584207,10.148454308879405,33.87258884140549
789,38602088,47504530,158312586,4667200,790,8.27093075077134,10.178378899554337,33.92024897154611
790,38465608,47391730,158025614,4662552,791,8.24990434423037,10.164332751677621,33.892515086158824
791,38451842,47429780,158201952,4667860,792,8.237573963229403,10.1609259917821,33.89175168064166
792,38537702,47489580,158304690,4668484,793,8.254864319980534,10.17237715712424,33.90922834907435
793,38494580,47442830,158144624,4663962,794,8.253622135000242,10.172216240183776,33.90778569808245
794,38415686,47294960,157891384,4663280,795,8.23791108404385,10.141994475991147,33.85843955327581
795,38524072,47459700,158212974,4665920,796,8.256479322405871,10.171563164392017,33.90820545573006
796,38498752,47344950,158033630,4668128,797,8.24715003530323,10.142170480329588,33.853748226269715
797,38455220,47346310,158044734,4666194,798,8.241239005493556,10.146665569412674,33.870159277561115
798,38471132,47334610,158039904,4667328,799,8.242645899323982,10.141693491436643,33.86089514171706
799,38464316,47406470,158103662,4665278,800,8.244806847523341,10.161553073578895,33.889440672131435
800,38542814,47438990,158091144,4661330,801,8.268630197819077,10.177136139256392,33.915458463571554
801,38563754,47500960,158350890,4670010,802,8.257745486626368,10.171489996809429,33.90804088213944
802,38485292,47431220,158156946,4665704,803,8.248549843710617,10.165929943262581,33.897766767887546
803,38558608,47483070,158290896,4667562,804,8.260973930287374,10.172991810285541,33.912971268512344
804,38525884,47417350,158179580,4667820,805,8.253506776182459,10.158350150605637,33.88724929410303
805,38499212,47398890,158122706,4667950,806,8.247563063014814,10.154112619029767,33.87412161655545
806,38478404,47474280,158286904,4669100,807,8.241075153669872,10.167758240346105,33.900945364202954
807,38559222,47544490,158386204,4669242,808,8.25813311882314,10.182485722521985,33.92118121099742
808,38613840,47501740,158265720,4665762,809,8.275998647166315,10.180917929375738,33.92065861910659
809,38460848,47376030,158024126,4662994,810,8.248101541627546,10.16000235042121,33.88898334417758
810,38506166,47404220,158105438,4664910,811,8.254428488438148,10.161872361953392,33.89249481769209
811,38552650,47545560,158349122,4666932,812,8.260812456663178,10.187755039070636,33.93002554997587
812,38599008,47560460,158322436,4662562,813,8.278497529898798,10.200499210519881,33.95610310383004
813,38463834,47409960,158153696,4667274,814,8.241177612456436,10.15795515755021,33.88566773667027
814,38464664,47399330,158027146,4661374,815,8.251786704950085,10.168531853483543,33.90140889789148
815,38602530,47532670,158435066,4671296,816,8.263773051418706,10.175478068613078,33.916725893627806
816,38547940,47455220,158166346,4664612,817,8.263911339249653,10.173454941161237,33.907717512196086
817,38473418,47404230,158157076,4666236,818,8.245064758833458,10.158986815068934,33.89392992553313
818,38471054,47381350,158077560,4664494,819,8.247637149924515,10.157875645246838,33.889540859094254
819,38505016,47413920,158139916,4666138,820,8.252009691955102,10.16127684179079,33.890964219232266
820,38543666,47457270,158218942,4666642,821,8.259400656832042,10.169468752906266,33.90423820811624
821,38579380,47535230,158399888,4669642,822,8.261742549000544,10.179630472742879,33.92120595112002
822,38494978,47426890,158184048,4668084,823,8.246419301794912,10.159819317732929,33.88628996393381
823,38499450,47430510,158161160,4665118,824,8.252620834028207,10.1670547240177,33.90292807170151
824,38471226,47428070,158144678,4665372,825,8.246121852662553,10.16597818994927,33.89754943442881
825,38479316,47426740,158209264,4668194,826,8.242869940709404,10.15954778229011,33.89089313768879
826,38626952,47549390,158467654,4671506,827,8.268629431279763,10.17859979201568,33.9221771308867
827,38549894,47489240,158368406,4671802,828,8.251611262634846,10.165079770075872,33.89878380975906
828,38498446,47431170,158084634,4660600,829,8.260405527185341,10.177052310861262,33.91937390035618
829,38491882,47398010,158107098,4665592,830,8.250160322634297,10.159055914019056,33.88789632698273
830,38474606,47371190,158114510,4667920,831,8.2423447702617,10.148243757390873,33.87258350614407
831,38588332,47503190,158326790,4667300,832,8.267806226297859,10.177873717138388,33.92256550896664
832,38490424,47424230,158215010,4668560,833,8.244603046763885,10.158213667597717,33.889466987679285
833,38565008,47551230,158428738,4670134,834,8.25779474421933,10.181984071549124,33.92380989496233
834,38553520,47420060,158180892,4667744,835,8.259561792591882,10.159096128665153,33.88808212275566
835,38464598,47372740,158007082,4663320,836,8.248329087431273,10.158586586380519,33.88295935084875
836,38525856,47426240,158101072,4662540,837,8.262847289245776,10.171760456746751,33.908786198080875
837,38583950,47549920,158338272,4664064,838,8.27260303460673,10.19495444316373,33.94856331302486
838,38466074,47441430,158172684,4666102,839,8.243727633900845,10.167250951650864,33.89824825946797
839,38523652,47483960,158253754,4666126,840,8.25602480515957,10.176313284296224,33.915448061196805
840,38470926,47459640,158283834,4669854,841,8.238143205333614,10.162981540750524,33.89481427042473
841,38510686,47507960,158291330,4666254,842,8.253019659881353,10.181177449834493,33.9225704387288
842,38521316,47450200,158217222,4667436,843,8.25320711414147,10.166224025353534,33.89810208431353
843,38551322,47496420,158295722,4668116,844,8.258432738175316,10.174644331888924,33.90998038609152
844,38440008,47400540,158165910,4668816,845,8.233352524494434,10.152582581965106,33.87709217925915
845,38543760,47476060,158287210,4668742,846,8.255705712588101,10.168919164948502,33.903610437244126
846,38511898,47422960,158152832,4665834,847,8.254022324840532,10.163876383086068,33.895940575682715
847,38600784,47520230,158362690,4668964,848,8.26752658619771,10.177895995771225,33.9181647149132
848,38555966,47466260,158280212,4669468,849,8.257036133452463,10.165239380588966,33.89684049660475
849,38602734,47562860,158448734,4669128,850,8.267653831721898,10.186668688457459,33.935401642448014
850,38550774,47522820,158382936,4669822,851,8.25529838182269,10.17658060628435,33.91626832885707
851,38546552,47462260,158239028,4667562,852,8.258390997270094,10.16853337995296,33.901858829084645
852,38525764,47437980,158154106,4664382,853,8.259564503936428,10.17026049753215,33.906765354981644
853,38397846,47377690,158106022,4667172,854,8.227218966860447,10.151262906102453,33.876193549327084
854,38613080,47524380,158347574,4668490,855,8.270999830780402,10.17981831384452,33.918370608055284
855,38530306,47454580,158274584,4669764,856,8.251017824455369,10.16209384457116,33.89348669440254
856,38396034,47330440,157996132,4665754,857,8.229330993447148,10.144221062662112,33.86293662289096
857,38593292,47507820,158295410,4666100,858,8.270995478022332,10.181483465849425,33.924564411392815
858,38464166,47382880,158098936,4666318,859,8.2429371508757,10.154232951976269,33.88087481393253
859,38563792,47506340,158267410,4665644,860,8.265481035415476,10.182161347929675,33.92187873742618
860,38435282,47350860,158036608,4665792,861,8.23767583295612,10.148514978807457,33.87133588466867
861,38418706,47369070,158066784,4666274,862,8.233272628225432,10.151369165205473,33.87430399500758
862,38558586,47435310,158177266,4666418,863,8.262994442418146,10.165250948371963,33.8969346509464
863,38443036,47388360,158126162,4667628,864,8.236096792632146,10.152557144656772,33.87719886846167
864,38493182,47389950,158074712,4664772,865,8.251889267042419,10.159113885951982,33.886910657155376
865,38510976,47430960,158225622,4669512,866,8.247323489049819,10.157583918833488,33.88483036342984
866,38512798,47462850,158228340,4666816,867,8.252478349264251,10.17028526515723,33.904987897530134
867,38479778,47428430,158174976,4667404,868,8.244364104757162,10.161629462544918,33.889283207538924
868,38509144,47419020,158235174,4671372,869,8.243647476587178,10.150983479799939,33.87338323730159
869,38486604,47432980,158184258,4666968,870,8.246596934026545,10.163553724816627,33.89443810199684
870,38504554,47480710,158290976,4667590,871,8.24934366557474,10.17242517016276,33.912784970402285
871,38490072,47452260,158222436,4666932,872,8.247403647621178,10.167763318599885,33.90288009338897
872,38532856,47433190,158122326,4663542,873,8.262572954205194,10.171065254692678,33.90605809918727
873,38504282,47418960,158148614,4666154,874,8.251824093246816,10.162322117958388,33.892712070797494
874,38443040,47323970,158017954,4668012,875,8.235420131739165,10.13792809444363,33.85123131645763
875,38496020,47439210,158196212,4667428,876,8.247801572943386,10.163886834462149,33.89365877738232
876,38528926,47435730,158168710,4666166,877,8.257084295758016,10.1658899404779,33.89693165652486
877,38505764,47429350,158162760,4664986,878,8.254207836850957,10.167093749048764,33.904230366393385
878,38568488,47541600,158400010,4670898,879,8.257189088693437,10.178256943311544,33.91211069049249
879,38508614,47470840,158314026,4669322,880,8.24715322695672,10.166538096965684,33.90514211699257
880,38529216,47422420,158189788,4668164,881,8.253612340954602,10.158687655360866,33.8869388479068
881,38551670,47468470,158221878,4665402,882,8.263311500273717,10.174572309095765,33.91387880401303
882,38499390,47485560,158284780,4667562,883,8.24828679297672,10.17352527936426,33.91166094847803
883,38503750,47459300,158216406,4665596,884,8.252696975906186,10.172183789595156,33.911295791577324
884,38542220,47445490,158177356,4666656,885,8.259066020722333,10.166913952946178,33.89522518908615
885,38496566,47479030,158309272,4670128,886,8.243150080683014,10.166537191271845,33.89827259552629
886,38528230,47472940,158261756,4667020,887,8.255424232165279,10.172002691224808,33.910665906724205
887,38468046,47409560,158156966,4666872,888,8.242790031524327,10.1587444438159,33.88928729993023
888,38527486,47469280,158298082,4670520,889,8.249078475201905,10.163596344732492,33.89303161104117
889,38495676,47442130,158216844,4667840,890,8.246999897168712,10.163615291012546,33.89508723520943
890,38554134,47437560,158158242,4664090,891,8.266164246401763,10.17080716710012,33.909774897139634
891,38433864,47314910,157889960,4660142,892,8.247358986056648,10.153104776635562,33.88093324194842
892,38468902,47456760,158203770,4665318,893,8.245719155693138,10.172245493233259,33.91060802286147
893,38525066,47418230,158170132,4667322,894,8.2542121584926,10.1596225844285,33.88884075279143
894,38500032,47433160,158193742,4667782,895,8.24803557664004,10.161819896473315,33.89055915636163
895,38549470,47478120,158215326,4665184,896,8.263226059250824,10.177116272369965,33.91405912392737
896,38469422,47381250,158152416,4669472,897,8.238495058970265,10.147025188286813,33.869443054803625
897,38598704,47490140,158272446,4665686,898,8.2728893457468,10.178597530995441,33.922652746027055
898,38509104,47462560,158217778,4665960,899,8.253200627523597,10.172088916321615,33.908944354430815
899,38578588,47506110,158318160,4668404,900,8.263763804503638,10.176092300494988,33.91269478819742
900,38514592,47421890,158126310,4664998,901,8.256078995103534,10.165468452505232,33.89632964472868
901,38477102,47433260,158206334,4666946,902,8.244599787527005,10.163661632253726,33.899328168785324
902,38566550,47493100,158336098,4670598,903,8.257304525030841,10.16852659980585,33.90060501888623
903,38539284,47452920,158196422,4666450,904,8.258801444352773,10.168954987195834,33.90080725176526
904,38565026,47436470,158209150,4668394,905,8.260876438449712,10.161196762741106,33.88941678872863
905,38455280,47418290,158103718,4663140,906,8.246649253507293,10.168746810089338,33.90499062863221
906,38357056,47280490,157868158,4663170,907,8.225532416789438,10.139130677200274,33.85425751152113
907,38442322,47398950,158106960,4665832,908,8.239114052970617,10.158734819427703,33.88612363239825
908,38432424,47330390,157918136,4661548,909,8.24456253587864,10.15336321754061,33.87675853600564
909,38524156,47462990,158236460,4667426,910,8.253833269129494,10.168986074980085,33.9022964691888
910,38440198,47359820,157988022,4663054,911,8.243566984212492,10.156395358063621,33.8808047258299
911,38433536,47383890,158129890,4667862,912,8.233648723976843,10.151090584940171,33.87629925649045
912,38599436,47524410,158358844,4668494,913,8.26807017423606,10.179816017756476,33.92075560127099
913,38539490,47485490,158283130,4667830,914,8.256403939303702,10.172926177688561,33.90936045228725
914,38431576,47409520,158104732,4662770,915,8.24221996795896,10.167672863984285,33.90789852383883
915,38589714,47490520,158280326,4667010,916,8.268616094673035,10.175791352493352,33.91471756006522
916,38514890,47454330,158193160,4665638,917,8.255010354425268,10.171026984948254,33.90600813865113
917,38538892,47451050,158218686,4667104,918,8.257560148648926,10.167129337593506,33.90082715105556
918,38516062,47435610,158119614,4664062,919,8.258051029338803,10.170450135525643,33.901696418272316
919,38442910,47417810,158225842,4671506,920,8.229232714246754,10.150433286396293,33.870413952160185
920,38458280,47385600,158056898,4665160,921,8.24372154438433,10.157336511502285,33.88027377410421
921,38516998,47442570,158194154,4666194,922,8.254478489321276,10.167294801716345,33.90218109234207
922,38491866,47481990,158280668,4667150,923,8.247402804709512,10.173658442518454,33.913773502030146
923,38488966,47420710,158205306,4668592,924,8.244234235932375,10.157390065355893,33.887156127586216
924,38505018,47427120,158173030,4667082,925,8.250341005364808,10.162049863276454,33.89120439709437
925,38566670,47542250,158392540,4668850,926,8.260421731261445,10.182860875804534,33.925386337106566
926,38534682,47466460,158269420,4668472,927,8.254238645963818,10.16745093469555,33.90176057605144
927,38545682,47504870,158331842,4668778,928,8.256053725407376,10.175011534067373,33.912908688312015
928,38429774,47361390,158031298,4664462,929,8.238843836652544,10.153666167716663,33.87985538310742
929,38488456,47395200,158093262,4664284,930,8.251739388081857,10.161302356374526,33.89443310055734
930,38504048,47443390,158175564,4665324,931,8.253242004199494,10.169366586329266,33.90451852861666
931,38431246,47343810,158092870,4669256,932,8.230700137238138,10.13947618207269,33.858257075645454
932,38536910,47435460,158162322,4665624,933,8.259754750918633,10.167013029768365,33.899500259772324
933,38535182,47452840,158158448,4663872,934,8.26248704938729,10.174558821511397,33.911404086561554
934,38500684,47453340,158176414,4664290,935,8.254350394165028,10.173754204820026,33.912216864731825
935,38552270,47529010,158424036,4671088,936,8.25338122510216,10.175147631558215,33.91587484543216
936,38482604,47454660,158222522,4666960,937,8.245753981178327,10.168216569244219,33.90269511630697
937,38594728,47511230,158318998,4666962,938,8.269775498493452,10.180333587460108,33.92335270782149
938,38535722,47505220,158295522,4666120,939,8.258622152880767,10.180882617678071,33.924443006180724
939,38530258,47460150,158170430,4664582,940,8.260173794779467,10.174577271875593,33.90881112176825
940,38536490,47462950,158177682,4663994,941,8.262551366918569,10.176460347075919,33.914640970807426
941,38440302,47394500,158174258,4670784,942,8.229946407284087,10.147011722229074,33.86460559940259
942,38446914,47387360,158123866,4667886,943,8.236472356008694,10.151781770163195,33.874834561083965
943,38489894,47459240,158284894,4670238,944,8.241527305460664,10.162060263309922,33.892254313377606
944,38510828,47440310,158209858,4667350,945,8.251112087158665,10.164292371474177,33.89714891747994
945,38508020,47418050,158123864,4664782,946,8.255052433318427,10.165115968977757,33.897374839810304
946,38537692,47503040,158287130,4666920,947,8.257628585876766,10.178670300755101,33.91682951496919
947,38520668,47448300,158214470,4667342,948,8.253234496207906,10.16602168857564,33.89819516118596
948,38549366,47411300,158125490,4665230,949,8.263122289790642,10.162692943327553,33.89446822557516
949,38491232,47464690,158240418,4667628,950,8.246422379846894,10.168910204497873,33.90167725448558
950,38502784,47460180,158311734,4671422,951,8.242197771899006,10.159685851545847,33.889409691524335
951,38485236,47408990,158070882,4662292,952,8.254574359563923,10.168601623407543,33.904114542804265
952,38514238,47452980,158160680,4663742,953,8.258226548552642,10.174872452206833,33.91282793945291
953,38495206,47416130,158157420,4667278,954,8.247892240402221,10.159268421551063,33.886436591092284
954,38527484,47394870,158089582,4665118,955,8.258630113964964,10.159415045878797,33.887584837082365
955,38512774,47495310,158273122,4665312,956,8.255133633077488,10.1805216885816,33.92551709296184
956,38531976,47416170,158202914,4668482,957,8.25364133352126,10.15665691760191,33.88744221355036
957,38503756,47519070,158337054,4667642,958,8.249080799255813,10.18053012634645,33.922278957983494
958,38464742,47347520,158022290,4665804,959,8.24396867078,10.14777303118605,33.86818006071408
959,38465772,47417160,158125608,4665478,960,8.244765488123617,10.163408765404101,33.89269180992816
960,38439216,47293040,157888502,4663324,961,8.242879113696581,10.14148705944515,33.85750207362817
961,38510742,47433450,158122370,4664358,962,8.256386409447988,10.169341632867804,33.900135881508234
962,38487924,47438610,158128556,4664024,963,8.25208532374619,10.171176220362502,33.903889859914955
963,38458848,47309020,157929890,4663550,964,8.24668932465611,10.144422167661974,33.86473609160404
964,38492740,47423700,158158462,4665364,965,8.250747422923485,10.16505893216478,33.90056209976328
965,38531632,47501920,158236476,4663212,966,8.262895188981329,10.186523795186666,33.93293635374073
966,38520568,47479490,158262744,4667106,967,8.253630408222998,10.17321869269736,33.910252734778254
967,38521988,47394330,158162262,4669476,968,8.249745367574434,10.14981766690738,33.87152262909157
968,38540642,47458290,158186364,4664796,969,8.262020890088227,10.173711776463536,33.91067133482365
969,38486032,47427860,158155454,4664436,970,8.250950811630817,10.167973148307748,33.906661812918
970,38570968,47449380,158174218,4664766,971,8.2685751010876,10.17186714188879,33.90828564605384
971,38567122,47429250,158193436,4668398,972,8.261318336611403,10.159641487293928,33.886021714515344
972,38521072,47474460,158197370,4663948,973,8.25932707654545,10.179028582651435,33.91919678349758
973,38533684,47493130,158307782,4668124,974,8.25464019379091,10.17392211517946,33.91250575177523
974,38442990,47397420,158105822,4666262,975,8.23849796689513,10.157470797824898,33.88275711908161
975,38478778,47399150,158001526,4659794,976,8.257613533988842,10.171941077223586,33.907405778023666
976,38525644,47466900,158283738,4669216,977,8.25098774612269,10.165925071789355,33.899425085496155
977,38508766,47477160,158293718,4669034,978,8.247694490980361,10.1685187985352,33.90288397985536
978,38557524,47524620,158306898,4664972,979,8.265328066277782,10.187546677664946,33.93523005068412
979,38534408,47501540,158364604,4670546,980,8.250514607928066,10.170446881371044,33.90708580966765
980,38494690,47465120,158237554,4666454,981,8.249238072420729,10.171560675407923,33.909592594291084
981,38446952,47354050,158051192,4666006,982,8.239799091557105,10.148733199228634,33.87290800740505
982,38471098,47342750,157964344,4662254,983,8.251609200185147,10.15447678311821,33.88153970161214
983,38475980,47388100,158087476,4665102,984,8.247618165690696,10.157998688989009,33.88724962498141
984,38573620,47543660,158407794,4668100,985,8.263237719843191,10.1847989546068,33.93410466785202
985,38528106,47518560,158335246,4667506,986,8.254538076651642,10.180717496667386,33.922880013437585
986,38522972,47488500,158231116,4664732,987,8.258346245829342,10.18032761582016,33.920730279896034
987,38536394,47484800,158285238,4668048,988,8.25535512916748,10.172303283942238,33.908228450093056
988,38560130,47467050,158256594,4667202,989,8.261937237771154,10.170344030534784,33.90823752646661
989,38471610,47349520,157918394,4660654,990,8.25455182899224,10.159415395350095,33.88331208452719
990,38464960,47428340,158153356,4666438,991,8.24289533044262,10.16371373625879,33.891665548754744
991,38454074,47399400,158045880,4661828,992,8.248711449671674,10.167556589389399,33.90212594716064
992,38556584,47478940,158219844,4665492,993,8.264205361406686,10.176620172106178,33.912788619078114
993,38479656,47470270,158228582,4665626,994,8.24747975941492,10.1744696210112,33.913687466590765
994,38534174,47470200,158150114,4662414,995,8.264854643967695,10.181463936921947,33.92022115582186
995,38505824,47474150,158253348,4667156,996,8.250382888422843,10.171965539613417,33.90787623126375
996,38540328,47508620,158404816,4671986,997,8.249238760561354,10.168827560699025,33.905242010571094
997,38493154,47390760,158102040,4666028,998,8.249662025174302,10.156552853947726,33.883645790381024
998,38449408,47406840,158121630,4665696,999,8.24087295871827,10.160722001604904,33.89025560173659
999,38569244,47444590,158215844,4666876,1000,8.264467279610601,10.166241828580832,33.90187440163398
